street,city,state,zipcode,latitude,longitude,license,expiration
374 Northern Cross Dr,Big Bear Lake,CA,92315,34.2454335,-116.8724082,BCA-103844,10/7/2021
331 Olympic Dr,Big Bear Lake,CA,92315,34.2462658,-116.8789102,BCA-102781,6/23/2021
799 Paine Rd,Big Bear Lake,CA,92315,34.2381625,-116.9170053,BCA-104350,12/17/2021
41317 Park Ave,Big Bear Lake,CA,92315,34.2462293,-116.9006156,BCA-102617,7/10/2021
41562 Park Ave,Big Bear Lake,CA,92315,34.2463377,-116.8953361,BCA-105026,1/29/2022
41572 Park Ave,Big Bear Lake,CA,92315,34.2462929,-116.895014,BCA-103735,10/17/2021
42399 Golden Oak Rd,Big Bear Lake,CA,92315,34.2559947,-116.8771847,BCA-104110,12/4/2021
42470 Golden Oak Rd,Big Bear Lake,CA,92315,34.2561723,-116.8753212,BCA-104559,12/12/2021
590 Golden W Dr,Big Bear Lake,CA,92315,34.2416288,-116.8896079,BCA-102850,7/1/2021
639 Golden W Dr,Redlands,CA,92373,34.0321978,-117.1425142,BCA-105272,4/30/2022
751 Golden W Dr,Big Bear Lake,CA,92315,34.2387024,-116.8891248,BCA-102593,6/28/2021
43416 Primrose Dr,Big Bear Lake,CA,92315,34.2282365,-116.8548729,BCA-103977,12/4/2021
43485 Primrose Dr,Big Bear Lake,CA,92315,34.227673,-116.853195,BCA-103872,10/20/2021
1426 Rockspray Dr,Big Bear Lake,CA,92315,34.2249638,-116.8548327,BCA-102902,6/12/2021
1473 Rockspray Dr,Big Bear Lake,CA,92315,34.2268846,-116.853176,BCA-104569,11/30/2021
800 Eureka Dr,Big Bear Lake,CA,92315,34.2380184,-116.8985107,BCA-103344,9/5/2021
41932 Evergreen Dr,Big Bear Lake,CA,92315,34.2398505,-116.8873303,BCA-102789,6/30/2021
41981 Evergreen Dr,Big Bear Lake,CA,92315,34.239379,-116.88616,BCA-105178,3/18/2022
42136 Evergreen Dr,Big Bear Lake,CA,92315,34.2404198,-116.8828672,BCA-103570,9/16/2021
42172 Evergreen Dr,Big Bear Lake,CA,92315,34.240516,-116.881947,BCA-104498,11/23/2021
42264 Evergreen Dr,Big Bear Lake,CA,92315,34.24104519999999,-116.8801295,BCA-104844,1/13/2022
42636 Falcon Ave,Big Bear Lake,CA,92315,34.2396647,-116.8720197,BCA-104221,11/4/2021
42669 Falcon Ave,Big Bear Lake,CA,92315,34.2392949,-116.87141,BCA-105341,3/3/2022
364 Fallen Leaf Rd,Big Bear Lake,CA,92315,34.2560144,-116.8751371,BCA-104806,1/20/2022
133 Finch Ave,Meriden,CT,06451,41.5423218,-72.85120169999999,BCA-104131,11/14/2021
43888 Yosemite Dr,Big Bear Lake,CA,92315,34.2303933,-116.8444324,BCA-102566,6/3/2021
665 Thrush Dr,Big Bear Lake,CA,92315,34.24027400000001,-116.892037,BCA-102750,6/22/2021
41684 Thrush Ct,Big Bear Lake,CA,92315,34.2367066,-116.8928056,BCA-104968,2/9/2022
791 Tomahawk Dr,Big Bear Lake,CA,92315,34.2379466,-116.8872498,BCA-104724,1/6/2022
428 Tyrol Ln,Big Bear Lake,CA,92315,34.2444478,-116.8768856,BCA-104735,1/26/2022
1309 Shasta Ct,Big Bear Lake,CA,92315,34.228442,-116.853564,BCA-104627,12/8/2021
43281 Shasta Rd,Big Bear Lake,CA,92315,34.2311539,-116.8580539,BCA-105348,3/3/2022
43577 Shasta Rd,Big Bear Lake,CA,92315,34.224954,-116.8513238,BCA-102900,6/30/2021
43336 Sheephorn Rd,Big Bear Lake,CA,92315,34.2356322,-116.856869,BCA-105170,3/4/2022
43482 Sheephorn Rd,Big Bear Lake,CA,92315,34.2360513,-116.8545336,BCA-104692,12/12/2021
43422 Sheephorn Rd,Big Bear Lake,CA,92315,34.2350816,-116.8530495,BCA-104786,1/5/2022
43453 Sheephorn Rd,Big Bear Lake,CA,92315,34.23541,-116.8526813,BCA-104835,1/12/2022
43489 Sheephorn Rd,Big Bear Lake,CA,92315,34.2364866,-116.8543955,BCA-103675,10/31/2021
720 Silver Tip Dr,Big Bear Lake,CA,92315,34.2390053,-116.8640936,BCA-102784,8/12/2021
737 Silver Tip Dr,Big Bear Lake,CA,92315,34.2390873,-116.8634033,BCA-102563,6/2/2021
742 Silver Tip Dr,Big Bear Lake,CA,92315,34.23866599999999,-116.8633113,BCA-104650,12/9/2021
789 Silver Tip Dr,Big Bear Lake,CA,92315,34.237944,-116.8619308,BCA-105009,1/28/2022
40638 Simonds Dr,Big Bear Lake,CA,92315,34.2445419,-116.9153952,BCA-103386,8/15/2021
40246 Dream St,Big Bear Lake,CA,92315,34.2421879,-116.9239979,BCA-102665,6/10/2021
42311 Eagle Ridge,Big Bear Lake,CA,92315,34.2571782,-116.8789102,BCA-103346,8/24/2021
344 Edgemoor Rd,Big Bear Lake,CA,92315,34.2465482,-116.9353604,BCA-104719,1/17/2022
667 Summit Blvd APT 2,Big Bear Lake,CA,92315,34.2401954,-116.8882028,BCA-102843,8/26/2021
742 Summit Dr,Laguna Beach,CA,92651,33.5328562,-117.7675041,BCA-105102,2/6/2022
43222 Sunset Dr,Big Bear Lake,CA,92315,34.2359528,-116.8592273,BCA-104206,12/2/2021
41935 Switzerland Dr # 50,Big Bear Lake,CA,92315,34.236645,-116.886489,BCA-105040,3/20/2022
41745 Comstock Ln,Big Bear Lake,CA,92315,34.2402692,-116.8917013,BCA-104476,12/5/2021
41334 Condor Dr,Big Bear Lake,CA,92315,34.2517754,-116.90019,BCA-103528,10/1/2021
408 Conklin Rd,Big Bear Lake,CA,92315,34.2452769,-116.8996609,BCA-103902,10/11/2021
693 Conklin Rd,Big Bear Lake,CA,92315,34.2401725,-116.8991088,BCA-103594,10/7/2021
42548 Cougar Rd,Big Bear Lake,CA,92315,34.242232,-116.874093,BCA-104604,12/4/2021
42762 Cougar Rd,Big Bear Lake,CA,92315,34.241807,-116.869297,BCA-104577,11/27/2021
472 Windsong Pl,Big Bear Lake,CA,92315,34.257895,-116.8799685,BCA-105366,4/27/2022
43539 Wolf Rd,Big Bear Lake,CA,92315,34.235537,-116.8523132,BCA-105436,3/16/2022
43697 Wolf Rd,Big Bear Lake,CA,92315,34.2332588,-116.8488158,BCA-99535,7/1/2021
241 Wren Dr,Big Bear Lake,CA,92315,34.2478845,-116.8961182,BCA-104253,11/6/2021
43598 Yosemite Dr,Big Bear Lake,CA,92315,34.2330129,-116.8508866,BCA-105104,2/2/2022
43727 Yosemite Dr,Big Bear Lake,CA,92315,34.2309749,-116.8480795,BCA-102993,8/8/2021
573 Lucerne Dr,Big Bear Lake,CA,92315,34.2417332,-116.865336,BCA-103657,9/23/2021
694 Main St,Hingham,MA,02043,42.2099456,-70.8832041,BCA-103709,10/23/2021
615 Marin Rd,Big Bear Lake,CA,92315,34.241438,-116.9068841,BCA-104218,9/29/2021
670 Marin Rd,Big Bear Lake,CA,92315,34.2404946,-116.9072982,BCA-102812,8/23/2021
42678 La Cerena Ave,Big Bear Lake,CA,92315,34.2376689,-116.871076,BCA-103597,10/24/2021
42794 La Cerena Ave,Big Bear Lake,CA,92315,34.23766,-116.868536,BCA-103716,11/3/2021
42594 La Placida Ave,Big Bear Lake,CA,92315,34.2382632,-116.8728824,BCA-102529,6/27/2021
42706 La Placida Ave,Big Bear Lake,CA,92315,34.2383036,-116.8704897,BCA-103460,10/2/2021
41295 Lahontan Dr,Big Bear Lake,CA,92315,34.2453615,-116.9011792,BCA-103520,10/24/2021
135 Lake Dr,Mountain Lakes,NJ,07046,40.8850914,-74.44326579999999,BCA-102525,6/8/2021
42810 Monterey St,Big Bear Lake,CA,92315,34.2411108,-116.8683615,BCA-103360,8/5/2021
42921 Monterey St,Big Bear,CA,92314,34.24053380000001,-116.8658537,BCA-105078,2/13/2022
42954 Monterey St,Big Bear Lake,CA,92315,34.2408688,-116.865244,BCA-104716,1/14/2022
43062 Monterey St,Big Bear Lake,CA,92315,34.2408982,-116.8628972,BCA-104878,2/8/2022
43014 Moonridge Rd,Big Bear Lake,CA,92315,34.2376204,-116.8638175,BCA-104448,11/2/2021
43117 Moonridge Rd,Big Bear Lake,CA,92315,34.2354312,-116.8604583,BCA-104145,12/5/2021
43230 Moonridge Rd,Big Bear Lake,CA,92315,34.2303434,-116.8588017,BCA-103477,10/9/2021
449 Mountainaire Ln,Big Bear Lake,CA,92315,34.2445046,-116.9024214,BCA-104711,1/17/2022
40270 Narrow Ln,Big Bear Lake,CA,92315,34.2437709,-116.9232619,BCA-103951,10/19/2021
39074 N Bay Dr,Big Bear Lake,CA,92315,34.2420094,-116.9496201,BCA-105122,2/4/2022
42687 Haupstrasse Dr,Big Bear Lake,CA,92315,34.2439651,-116.8709038,BCA-103179,9/11/2021
42285 Heavenly Valley Rd,Big Bear Lake,CA,92315,34.239539,-116.8796004,BCA-105163,3/19/2022
42364 Heavenly Valley Rd,Big Bear Lake,CA,92315,34.2401309,-116.8779439,BCA-104508,1/22/2022
40057 Highland Ln,Big Bear Lake,CA,92315,34.2390945,-116.9282302,BCA-104275,11/9/2021
40092 Hillcrest Dr,Big Bear Lake,CA,92315,34.2387079,-116.9273101,BCA-103645,10/12/2021
41605 Hummingbird Ln,Big Bear Lake,CA,92315,34.2472873,-116.8945539,BCA-104100,10/26/2021
857 Jay Bird Ln,Big Bear Lake,CA,92315,34.237093,-116.929903,BCA-102782,6/23/2021
560 Jeffries Rd,Big Bear Lake,CA,92315,34.2425637,-116.9027989,BCA-104713,1/23/2022
40573 Simonds Dr #2,Big Bear Lake,CA,92315,34.2433769,-116.9164073,BCA-103443,8/13/2021
854 Brier Trail Unit B,Big Bear Lake,CA,92315,34.2377258,-116.9471362,BCA-103258,8/18/2021
1352 Club View Dr Unit A,Big Bear Lake,CA,92315,34.2277461,-116.8627083,BCA-103305,7/29/2021
40197 Mill Creek Rd Unit A,Big Bear Lake,CA,92315,34.2375787,-116.925056,BCA-104792,10/24/2021
335 S Arroyo Dr Unit C,San Gabriel,CA,91776,34.0967288,-118.1126148,BCA-105363,3/3/2022
1310 Lassen Dr Unit B,Nipomo,CA,93444,35.0152579,-120.4915403,BCA-104587,12/2/2021
43451 Sheephorn Rd,Big Bear Lake,CA,92315,34.2352381,-116.8525457,BCA-103721,9/26/2021
1288 Club View Dr #102,Big Bear,CA,92314,34.2289324,-116.8618848,BCA-103992,10/15/2021
43625 Wolf Rd,Big Bear Lake,CA,92315,34.2344936,-116.8504127,BCA-105118,1/6/2022
1209 Aspen Dr,Waukesha,WI,53188,43.0277531,-88.2505528,BCA-103207,9/28/2021
42337 Avalon Rd,Big Bear Lake,CA,92315,34.2446907,-116.8785881,BCA-104287,10/16/2021
42606 Avalon Rd,Big Bear Lake,CA,92315,34.2444281,-116.8726984,BCA-103641,8/26/2021
42387 Balboa Ln,Big Bear Lake,CA,92315,34.2442525,-116.8777138,BCA-103582,9/16/2021
1295 Balsam Dr,Big Bear Lake,CA,92315,34.2287124,-116.8638203,BCA-105182,2/10/2022
40954 Pennsylvania Ave,Big Bear Lake,CA,92315,34.2396952,-116.9081263,BCA-104200,11/22/2021
753 Marin Dr,Big Bear Lake,CA,92315,34.2391573,-116.9069795,BCA-103961,10/19/2021
41070 Pennsylvania Ave,Big Bear Lake,CA,92315,34.2393388,-116.9060811,BCA-104708,3/26/2022
42592 Peregrine Ave,Big Bear Lake,CA,92315,34.2390087,-116.873009,BCA-104290,11/10/2021
1235 Pigeon Rd,Big Bear Lake,CA,92315,34.2303146,-116.8647378,BCA-104184,11/20/2021
583 Ponderosa Dr,Big Bear Lake,CA,92315,34.2416972,-116.887137,BCA-104537,12/10/2021
164 Finch Dr,Big Bear Lake,CA,92315,34.2494555,-116.9004661,BCA-104367,12/20/2021
237 Finch Dr,Big Bear Lake,CA,92315,34.2483139,-116.8992468,BCA-103900,10/2/2021
39588 Forest Rd,Big Bear Lake,CA,92315,34.2498272,-116.9380465,BCA-104929,10/9/2021
39592 Forest Rd,Big Bear Lake,CA,92315,34.2498109,-116.9378214,BCA-104765,12/23/2021
39740 Forest Rd,Big Bear Lake,CA,92315,34.2480691,-116.9347164,BCA-103877,11/19/2021
39752 Forest Rd,Big Bear Lake,CA,92315,34.2478621,-116.9346129,BCA-103914,10/19/2021
40087 Forest Rd,Big Bear Lake,CA,92315,34.2411204,-116.9274941,BCA-104337,10/6/2021
470 Fox Dr,Big Bear Lake,CA,92315,34.24365969999999,-116.8740788,BCA-102844,7/18/2021
373 Georgia St,Big Bear Lake,CA,92315,34.2458202,-116.900259,BCA-102667,7/8/2021
41753 Tanager Dr,Big Bear Lake,CA,92315,34.2461918,-116.8915173,BCA-103929,11/21/2021
776 Tehama Dr,Big Bear Lake,CA,92315,34.2379794,-116.863875,BCA-103414,8/31/2021
822 Tehama Dr,Big Bear Lake,CA,92315,34.2371339,-116.8628051,BCA-102466,7/1/2021
828 Tehama Dr,Big Bear Lake,CA,92315,34.2370162,-116.8626211,BCA-103389,10/6/2021
872 Tehama Dr,Big Bear Lake,CA,92315,34.2360758,-116.8616547,BCA-103271,8/17/2021
704 Temple Ln,Big Bear Lake,CA,92315,34.2397895,-116.9235839,BCA-103753,10/9/2021
656 St Moritz Dr,Big Bear Lake,CA,92315,34.240446,-116.8907811,BCA-103232,9/18/2021
41810 St Moritz Ct,Big Bear Lake,CA,92315,34.241549,-116.8898609,BCA-104644,7/16/2021
629 San Gorgonio Dr,Big Bear Lake,CA,92315,34.2409349,-116.8863181,BCA-102909,7/8/2021
1263 Sand Canyon Ct,Big Bear Lake,CA,92315,34.2295571,-116.8473154,BCA-104924,1/21/2022
43597 Sand Canyon Rd,Big Bear Lake,CA,92315,34.2306471,-116.8508406,BCA-104120,11/16/2021
285 Santa Clara Blvd,Big Bear Lake,CA,92315,34.2470532,-116.8752291,BCA-104237,10/22/2021
270 Scandia Rd,Big Bear Lake,CA,92315,34.2472511,-116.8778059,BCA-103193,7/30/2021
383 Scandia Rd,Big Bear Lake,CA,92315,34.2456789,-116.8784961,BCA-102685,5/26/2021
825 Edgemoor Rd,Big Bear Lake,CA,92315,34.2378499,-116.9281727,BCA-103646,10/2/2021
831 Edgemoor Rd,Big Bear Lake,CA,92315,34.2377355,-116.9278046,BCA-105509,11/18/2021
921 Elk Rd,Big Bear,CA,92314,34.2353798,-116.8581114,BCA-103909,11/6/2021
40218 Esterly Ln,Big Bear Lake,CA,92315,34.2410804,-116.924596,BCA-104335,11/5/2021
40256 Esterly Ln,Big Bear Lake,CA,92315,34.2411022,-116.9237794,BCA-105252,5/27/2022
40267 Esterly Ln,Big Bear Lake,CA,92315,34.2406753,-116.9235839,BCA-103301,8/19/2021
147 N Eureka Dr,Big Bear Lake,CA,92315,34.2518751,-116.9005351,BCA-104564,12/15/2021
1269 Siskiyou Dr,Big Bear Lake,CA,92315,34.2290401,-116.8566389,BCA-103954,10/19/2021
42084 Snowmass Ln,Big Bear Lake,CA,92315,34.2428978,-116.8839715,BCA-103196,9/20/2021
42106 Snowmass Ln,Big Bear Lake,CA,92315,34.2431782,-116.8834654,BCA-104504,12/4/2021
661 Spruce Rd #2,Big Bear Lake,CA,92315,34.2406281,-116.9208007,BCA-102955,7/16/2021
560 St Anton Ct,Big Bear Lake,CA,92315,34.2421324,-116.8916553,BCA-102311,6/27/2021
356 Starlight Cir,Big Bear Lake,CA,92315,34.253784,-116.871637,BCA-103155,9/15/2021
481 Starlight Cir,Big Bear Lake,CA,92315,34.2561031,-116.8728824,BCA-104740,5/12/2022
668 Cove Dr,Big Bear Lake,CA,92315,34.2414064,-116.9603372,BCA-103487,9/3/2021
687 Cove Dr,Big Bear Lake,CA,92315,34.2410497,-116.9594633,BCA-102704,6/16/2021
743 Cove Dr,Big Bear Lake,CA,92315,34.239903,-116.9588654,BCA-104903,8/20/2021
779 Cove Dr,Big Bear Lake,CA,92315,34.240075,-116.9571176,BCA-102578,6/19/2021
421 Crane Dr,Big Bear Lake,CA,92315,34.2449211,-116.8940018,BCA-102837,6/4/2021
611 Crestwood Dr,Big Bear Lake,CA,92315,34.2413099,-116.8855819,BCA-105158,3/4/2022
39786 Crocus Dr,Big Bear Lake,CA,92315,34.2373153,-116.9341871,BCA-105372,3/12/2022
40694 Croft Ln,Big Bear Lake,CA,92315,34.2414915,-116.9141185,BCA-103633,9/2/2021
43368 Deer Canyon Rd,Big Bear Lake,CA,92315,34.2315095,-116.8559026,BCA-102967,8/8/2021
43264 Deer Canyon Rd,Big Bear Lake,CA,92315,34.2325691,-116.8580309,BCA-105121,2/4/2022
43273 Deer Canyon Rd,Big Bear Lake,CA,92315,34.232125,-116.857996,BCA-102410,7/3/2021
43491 Villa Grove Ave,Big Bear Lake,CA,92315,34.2359136,-116.8532796,BCA-104186,11/20/2021
453 Vista Ln,Big Bear Lake,CA,92315,34.244602,-116.9263901,BCA-104768,1/9/2022
535 Vista Ln,Edmond,OK,73034,35.6527141,-97.4515646,BCA-102644,7/2/2021
38840 Waterview Dr,Big Bear Lake,CA,92315,34.2451339,-116.9544498,BCA-103496,9/3/2021
39062 Waterview Dr,Big Bear Lake,CA,92315,34.2441755,-116.9494821,BCA-103011,6/20/2021
39071 Waterview Dr,Big Bear Lake,CA,92315,34.2440536,-116.9489761,BCA-103861,10/12/2021
39187 Waterview Dr,Big Bear Lake,CA,92315,34.2454179,-116.9469522,BCA-104026,11/2/2021
42563 Willow Ave,Big Bear Lake,CA,92315,34.2359768,-116.8735266,BCA-103700,11/13/2021
555 Breckenridge Rd,Big Bear Lake,CA,92315,34.2423261,-116.8850298,BCA-103652,9/21/2021
595 Breckenridge Rd,Big Bear Lake,CA,92315,34.2415775,-116.8846153,BCA-103818,10/18/2021
644 Breckenridge Rd,Big Bear Lake,CA,92315,34.24049220000001,-116.8851218,BCA-104461,1/7/2022
854 Brier Trail Unit A,Big Bear Lake,CA,92315,34.2377258,-116.9471362,BCA-104104,11/1/2021
41853 Brownie Ln,Big Bear Lake,CA,92315,34.2422679,-116.8890327,BCA-102522,5/31/2021
1301 Buffalo Ct,North Little Rock,AR,72118,34.8014792,-92.2857863,BCA-102619,7/15/2021
1319 Buffalo Ct,Laredo,TX,78045,27.5910985,-99.5191033,BCA-103242,9/25/2021
342 Catalina Rd,Big Bear Lake,CA,92315,34.2460472,-116.8805206,BCA-103712,9/29/2021
760 Bluejay Rd #11,Big Bear Lake,CA,92315,34.2388286,-116.9482172,BCA-104064,12/26/2021
760 Blue Jay Rd # 12,Big Bear Lake,CA,92315,34.239069,-116.9474108,BCA-102770,6/23/2021
760 Bluejay Rd #5,Big Bear Lake,CA,92315,34.2389095,-116.9484323,BCA-102651,6/26/2021
760 Bluejay Rd #8,Big Bear Lake,CA,92315,34.2389095,-116.9484323,BCA-105254,2/23/2022
758 Boulder Bay Ct,Big Bear Lake,CA,92315,34.2391871,-116.9492981,BCA-105427,2/28/2022
43289 Bow Canyon Rd,Big Bear Lake,CA,92315,34.23287,-116.8576513,BCA-104005,11/23/2021
43335 Bow Canyon Rd,Big Bear Lake,CA,92315,34.2323637,-116.8567654,BCA-102986,7/17/2021
639 Catbird Ln,Big Bear Lake,CA,92315,34.2414621,-116.9487001,BCA-105131,10/1/2021
42639 Cedar Ave,Big Bear Lake,CA,92315,34.236628,-116.871869,BCA-102961,7/15/2021
42743 Cedar Ave,Big Bear Lake,CA,92315,34.236628,-116.869586,BCA-104880,2/16/2022
42850 Cedar Ave,Big Bear Lake,CA,92315,34.236985,-116.8673262,BCA-104879,2/16/2022
40670 Big Bear Blvd APT 2,Big Bear Lake,CA,92315,34.2443776,-116.914421,BCA-103139,8/21/2021
40670 Big Bear Blvd # 8,Big Bear Lake,CA,92315,34.2440619,-116.9141266,BCA-103549,10/30/2021
39017 Bayview Ln,Big Bear Lake,CA,92315,34.2412837,-116.950816,BCA-102972,8/23/2021
39054 Bayview Ln,Big Bear Lake,CA,92315,34.241374,-116.9502641,BCA-102545,6/1/2021
1171 Bear Meadows Ln,Big Bear Lake,CA,92315,34.231246,-116.862183,BCA-104185,11/20/2021
41935 Switzerland Dr Apt 34,Big Bear Lake,CA,92315,34.2367497,-116.886633,BCA-104609,12/18/2021
41935 Switzerland Dr APT 36,Big Bear Lake,CA,92315,34.2370694,-116.8863436,BCA-103744,11/20/2021
41935 Switzerland Dr Apt 48,Big Bear Lake,CA,92315,34.2367905,-116.8864669,BCA-102759,6/19/2021
41935 Switzerland Dr Apt 60,Big Bear Lake,CA,92315,34.2365285,-116.8858852,BCA-105038,3/20/2022
41935 Switzerland Dr APT 74,Big Bear Lake,CA,92315,34.2369483,-116.8853298,BCA-102772,6/23/2021
41935 Switzerland Dr APT 89,Big Bear Lake,CA,92315,34.2360781,-116.8854133,BCA-105035,3/27/2022
41935 Switzerland Dr APT 92,Big Bear Lake,CA,92315,34.2360811,-116.8857111,BCA-105426,4/2/2022
41935 Switzerland Dr APT 10,Big Bear Lake,CA,92315,34.2369214,-116.8866337,BCA-103743,11/20/2021
676 Cienega Rd,Big Bear Lake,CA,92315,34.2405248,-116.9419384,BCA-103541,9/2/2021
737 Cienega Rd Unit B,Big Bear Lake,CA,92315,34.2396118,-116.9404392,BCA-103206,8/11/2021
749 Cienega Rd Unit A,Big Bear Lake,CA,92315,34.239429,-116.9412944,BCA-103495,10/14/2021
767 Cienega Rd Unit D,Big Bear Lake,CA,92315,34.239432,-116.9405479,BCA-104135,11/7/2021
773 Cienega Rd Unit C,Big Bear Lake,CA,92315,34.238995,-116.941293,BCA-103869,10/2/2021
793 Cienega Rd Unit C,Big Bear Lake,CA,92315,34.238772,-116.941297,BCA-104060,11/15/2021
799 Cienega Rd Unit A,Big Bear Lake,CA,92315,34.2388207,-116.9409724,BCA-104128,11/8/2021
854 Cienega Rd #100,Big Bear Lake,CA,92315,34.2373552,-116.9418924,BCA-104634,12/8/2021
1011 Club View Dr,Gallatin,TN,37066,36.3444471,-86.5092324,BCA-104049,10/23/2021
1056 Club View Dr,Big Bear Lake,CA,92315,34.2330393,-116.8654395,BCA-103445,8/10/2021
1432 Club View Dr,Big Bear Lake,CA,92315,34.226959,-116.865474,BCA-105081,2/6/2022
947 Club View Dr,Big Bear Lake,CA,92315,34.2349575,-116.8658882,BCA-102629,7/31/2021
41455 Comstock Ln,Big Bear Lake,CA,92315,34.240236,-116.897709,BCA-105147,3/6/2022
41456 Comstock Ln,Big Bear Lake,CA,92315,34.2406849,-116.8977056,BCA-104553,12/11/2021
39445 Lake Dr,Big Bear Lake,CA,92315,34.250119,-116.941633,BCA-102282,6/20/2021
39534 Lake Dr,Fawnskin,CA,92333,34.2491446,-116.9393624,BCA-103699,10/30/2021
39575 Lake Dr,Big Bear Lake,CA,92315,34.2481186,-116.9387644,BCA-103099,9/27/2021
39832 Lakeview Dr,Big Bear Lake,CA,92315,34.248246,-116.932685,BCA-103220,9/20/2021
Lakeview Dr,Brandenburg,KY,40108,37.9980985,-86.1661064,BCA-104876,2/13/2022
39802 Lakeview Dr #16,Big Bear Lake,CA,92315,34.249065,-116.933749,BCA-104632,12/8/2021
41574 Mcwhinney Ln,Big Bear Lake,CA,92315,34.2417613,-116.895106,BCA-102869,7/16/2021
41576 Mockingbird Dr,Big Bear Lake,CA,92315,34.247109,-116.894968,BCA-104231,11/5/2021
42572 Juniper Dr,Big Bear Lake,CA,92315,34.250306,-116.8733886,BCA-104568,12/27/2021
42662 Juniper St,Murrieta,CA,92562,33.5468403,-117.2223504,BCA-105210,5/13/2022
363 Knight Ave,Big Bear Lake,CA,92315,34.2460482,-116.9033876,BCA-102756,8/21/2021
649 Knight Ave,Big Bear Lake,CA,92315,34.2409268,-116.9032495,BCA-103701,10/2/2021
234 Knoll Rd,Big Bear Lake,CA,92315,34.248571,-116.9365104,BCA-104051,10/23/2021
713 Northstar Dr,Big Bear Lake,CA,92315,34.2391089,-116.88361,BCA-104874,1/18/2022
379 Olympic Dr,Big Bear Lake,CA,92315,34.2456015,-116.878312,BCA-104358,12/17/2021
381 Olympic Dr,Big Bear Lake,CA,92315,34.245397,-116.8781536,BCA-105308,3/26/2022
110 Oriole Dr,Big Bear Lake,CA,92315,34.2504038,-116.8991778,BCA-105280,2/26/2022
234 Oriole Dr,Big Bear Lake,CA,92315,34.248316,-116.897648,BCA-104556,12/11/2021
428 Oriole Dr,Big Bear Lake,CA,92315,34.2447991,-116.8975905,BCA-103970,10/20/2021
843 Paine Rd,Big Bear Lake,CA,92315,34.237361,-116.9156252,BCA-105365,4/12/2022
39255 Peak Ln,Big Bear Lake,CA,92315,34.2406503,-116.9456643,BCA-105250,2/25/2022
370 Gibralter Rd,Big Bear Lake,CA,92315,34.2460427,-116.9228478,BCA-104565,12/17/2021
40027 Glenview Rd,Big Bear Lake,CA,92315,34.2418628,-116.9287822,BCA-103843,10/7/2021
669 Golden W Dr,Big Bear Lake,CA,92315,34.2402218,-116.8891708,BCA-103683,9/13/2021
710 Golden W Dr,Big Bear Lake,CA,92315,34.239497,-116.889577,BCA-104125,11/4/2021
43072 Goldmine Woods Ln,Big Bear Lake,CA,92315,34.231856,-116.862574,BCA-103864,10/9/2021
43428 Primrose Dr,Big Bear Lake,CA,92315,34.2280728,-116.8542459,BCA-103732,10/12/2021
839 Ravine Rd,Big Bear Lake,CA,92315,34.2368599,-116.8600786,BCA-104791,10/9/2021
1448 Rockspray Dr,Big Bear Lake,CA,92315,34.22544329999999,-116.8530955,BCA-103725,9/26/2021
1450 Rockspray Ct,Big Bear Lake,CA,92315,34.2256822,-116.854476,BCA-103598,10/21/2021
1461 Rockspray Dr,Big Bear Lake,CA,92315,34.2261112,-116.8535097,BCA-103525,10/9/2021
247 N Eureka Dr,Big Bear Lake,CA,92315,34.2537542,-116.9024674,BCA-104617,12/8/2021
269 Eureka Dr,Big Bear Lake,CA,92315,34.2477104,-116.8980506,BCA-104361,12/15/2021
289 Eureka Dr,Big Bear Lake,CA,92315,34.2473186,-116.8980046,BCA-104276,11/9/2021
620 Eureka Dr,Big Bear Lake,CA,92315,34.2413683,-116.8986487,BCA-104834,1/12/2022
853 Eureka Dr,Big Bear Lake,CA,92315,34.2371017,-116.8979586,BCA-104043,11/9/2021
41910 Evergreen Dr,Big Bear Lake,CA,92315,34.2398737,-116.8877444,BCA-103162,9/5/2021
42098 Evergreen Dr,Big Bear Lake,CA,92315,34.2401989,-116.8837185,BCA-104701,11/10/2021
42243 Evergreen Dr,Big Bear Lake,CA,92315,34.2403358,-116.8804056,BCA-103757,9/30/2021
437 Fallen Leaf Rd,Big Bear Lake,CA,92315,34.2572532,-116.8756893,BCA-104804,1/7/2022
115 Finch Dr,Big Bear Lake,CA,92315,34.2511338,-116.9012022,BCA-103022,8/2/2021
603 Thrush Dr,Big Bear Lake,CA,92315,34.241378,-116.892029,BCA-105119,2/4/2022
783 Thrush Dr,Big Bear Lake,CA,92315,34.2381434,-116.8920924,BCA-104898,2/21/2022
42684 Timberline Trail,Big Bear Lake,CA,92315,34.2579533,-116.8709268,BCA-103186,8/9/2021
887 Tulip Ln,Big Bear Lake,CA,92315,34.2366136,-116.9306631,BCA-103968,10/20/2021
43360 Shasta Rd,Big Bear Lake,CA,92315,34.2297774,-116.8559026,BCA-105299,2/25/2022
43382 Shasta Rd,Big Bear Lake,CA,92315,34.2293621,-116.8554424,BCA-103568,8/23/2021
43470 Sheephorn Rd,Big Bear Lake,CA,92315,34.2354989,-116.8541424,BCA-104651,12/10/2021
43497 Sheephorn Rd,Big Bear Lake,CA,92315,34.2368926,-116.8548097,BCA-105175,3/17/2022
43228 Sheephorn Rd,Big Bear Lake,CA,92315,34.234703,-116.8594459,BCA-104675,1/24/2022
43418 Sheephorn Rd,Big Bear Lake,CA,92315,34.2350774,-116.8534521,BCA-103826,10/10/2021
